order_id,payment_method,amount
13754,Wallet,2732.85
13755,PayPal,1049.59
13756,Wallet,1983.42
13757,Card,1027.4
13758,PayPal,2584.57
13759,UPI,1206.45
13760,Wallet,1897.19
13761,Card,1831.95
13762,PayPal,46.88
13763,UPI,2068.63
13764,Card,1982.72
13765,Card,2142.04
13766,PayPal,1190.27
13767,Wallet,773.01
13768,PayPal,4582.06
13769,PayPal,2360.55
13770,Card,941.76
13771,UPI,3698.52
13772,Wallet,1894.65
13773,Card,2953.89
13774,PayPal,481.72
13775,Wallet,1494.62
13776,PayPal,2228.05
13777,Card,1655.48
13778,UPI,1504.56
13779,UPI,923.25
13780,Wallet,2810.65
13781,Wallet,2273.77
13782,Card,2588.88
13783,PayPal,1946.45
13784,Wallet,320.46
13785,PayPal,1679.31
13786,Wallet,231.1
13787,PayPal,426.12
13788,Wallet,1632.91
13789,PayPal,1954.42
13790,UPI,1287.82
13791,UPI,2697.17
13792,Card,1625.29
13793,PayPal,177.29
13794,PayPal,2378.7
13795,Card,2754.34
13796,Card,140.45
13797,Card,339.09
13798,PayPal,791.77
13799,PayPal,709.08
13800,UPI,852.02
13801,Card,261.26
13802,UPI,1471.64
13803,Wallet,2900.94
13804,UPI,1195.68
13805,Wallet,1207.94
13806,Card,1897.96
13807,UPI,2647.74
13808,Wallet,2291.92
13809,PayPal,486.36
13810,UPI,291.57
13811,Card,1161.96
13812,Card,1530.24
13813,UPI,1209.06
13814,Card,1551.9
13815,Card,1016.11
13816,Wallet,1317.88
13817,Card,1139.16
13818,Card,590.25
13819,Card,1424.82
13820,Wallet,339.09
13821,UPI,982.2
13822,Wallet,540.68
13823,Card,3914.87
13824,Wallet,3988.36
13825,Wallet,1997.03
13826,UPI,753.43
13827,Card,2470.88
13828,PayPal,1432.45
13829,Card,2321.58
13830,PayPal,1492.17
13831,PayPal,474.63
13832,UPI,1385.92
13833,Card,730.55
13834,UPI,971.98
13835,Card,2814.57
13836,Wallet,1694.73
13837,PayPal,168.66
13838,UPI,536.92
13839,Card,1545.5
13840,PayPal,537.67
13841,UPI,1138.36
13842,Wallet,2017.24
13843,Wallet,745.83
13844,Card,1375.64
13845,Card,1742.41
13846,Card,209.73
13847,Wallet,1442.07
13848,UPI,2786.52
13849,Card,1890.8
13850,UPI,1745.8
13851,PayPal,319.75
13852,Wallet,1453.74
13853,UPI,5320.71
13854,UPI,1419.68
13855,Wallet,842.76
13856,Card,4174.92
13857,Card,701.09
13858,UPI,1936.61
13859,Wallet,372.11
13860,PayPal,915.33
13861,PayPal,73.82
13862,UPI,707.84
13863,PayPal,668.12
13864,Wallet,1320.43
13865,Wallet,1349.26
13866,Card,372.42
13867,Wallet,473.23
13868,PayPal,1025.9
13869,UPI,429.0
13870,Wallet,713.44
13871,PayPal,3172.57
13872,PayPal,1114.71
13873,Wallet,2986.47
13874,UPI,3246.86
13875,Card,1076.14
13876,UPI,4770.56
13877,Card,3181.54
13878,UPI,1119.64
13879,PayPal,677.39
13880,UPI,2771.52
13881,Wallet,1492.89
13882,UPI,559.78
13883,Wallet,1185.48
13884,PayPal,1292.17
13885,Card,1734.48
13886,PayPal,2968.04
13887,Card,2706.73
13888,UPI,4572.66
13889,Wallet,99.37
13890,Wallet,1766.89
13891,PayPal,857.97
13892,UPI,1563.96
13893,PayPal,1028.88
13894,PayPal,3445.74
13895,Card,1103.3
13896,UPI,621.6
13897,UPI,194.74
13898,UPI,167.92
13899,PayPal,3993.43
13900,Wallet,1146.71
13901,UPI,429.03
13902,PayPal,1329.99
13903,PayPal,1297.82
13904,Wallet,673.43
13905,PayPal,2495.38
13906,PayPal,1141.31
13907,Wallet,3161.65
13908,PayPal,2511.69
13909,UPI,1126.49
13910,Card,1480.52
13911,PayPal,1017.34
13912,UPI,319.83
13913,Card,4518.1
13914,UPI,1556.25
13915,PayPal,328.63
13916,Wallet,1896.23
13917,Card,289.65
13918,Wallet,3004.6
13919,UPI,815.17
13920,UPI,933.16
13921,Card,1375.96
13922,PayPal,3645.39
13923,UPI,899.19
13924,Wallet,70.92
13925,UPI,1480.89
13926,PayPal,1569.84
13927,Wallet,1751.85
13928,Card,1640.17
13929,Card,2065.64
13930,PayPal,3394.66
13931,Card,297.94
13932,Card,1907.06
13933,Wallet,3241.37
13934,UPI,3031.06
13935,UPI,3539.75
13936,Wallet,668.68
13937,UPI,1905.63
13938,PayPal,1762.62
13939,Wallet,2246.42
13940,UPI,1125.24
13941,PayPal,1337.22
13942,UPI,1926.86
13943,UPI,99.54
13944,Wallet,894.42
13945,Card,2432.34
13946,Wallet,1377.14
13947,PayPal,2413.64
13948,Wallet,1987.36
13949,PayPal,282.1
13950,Card,235.14
13951,PayPal,2776.86
13952,Card,1311.81
13953,PayPal,1477.93
13954,UPI,772.56
13955,UPI,839.08
13956,PayPal,1469.67
13957,PayPal,1976.81
13958,UPI,2408.39
13959,Wallet,1562.59
13960,PayPal,4394.98
13961,UPI,2609.89
13962,Card,389.58
13963,UPI,5476.77
13964,PayPal,3306.6
13965,PayPal,143.47
13966,Card,1740.79
13967,UPI,1238.8
13968,Wallet,1301.45
13969,Wallet,815.48
13970,PayPal,1535.48
13971,Wallet,542.68
13972,UPI,1060.88
13973,PayPal,3245.05
13974,Card,876.4
13975,PayPal,1928.26
13976,Card,174.48
13977,Card,476.31
13978,UPI,273.58
13979,UPI,1569.9
13980,Wallet,95.36
13981,Wallet,1366.81
13982,PayPal,1490.68
13983,UPI,2108.69
13984,Wallet,1668.57
13985,UPI,1725.67
13986,Wallet,2351.93
13987,Wallet,4352.48
13988,Wallet,1347.34
13989,Card,2668.79
13990,UPI,1293.86
13991,Card,1992.0
13992,UPI,636.72
13993,Card,937.71
13994,Card,718.77
13995,UPI,2089.14
13996,Wallet,618.32
13997,UPI,590.7
13998,UPI,945.56
13999,PayPal,732.64
14000,PayPal,105.1
14001,Card,1327.98
14002,PayPal,1483.09
14003,PayPal,907.98
14004,PayPal,1547.89
14005,PayPal,1541.15
14006,UPI,1168.74
14007,Card,882.66
14008,Wallet,3421.14
14009,PayPal,1071.31
14010,UPI,35.06
14011,PayPal,418.07
14012,Card,846.73
14013,PayPal,3924.94
14014,Wallet,1497.72
14015,PayPal,1031.82
14016,Wallet,2586.55
14017,Card,3109.19
14018,UPI,1356.61
14019,Wallet,3987.74
14020,Wallet,2454.63
14021,PayPal,1223.5
14022,UPI,2107.05
14023,UPI,1481.11
14024,Card,2383.28
14025,Wallet,1347.8
14026,UPI,4249.32
14027,UPI,1111.6
14028,Wallet,1273.16
14029,UPI,662.89
14030,Card,530.72
14031,UPI,404.88
14032,Card,3496.06
14033,Wallet,2277.01
14034,Card,147.47
14035,UPI,1637.88
14036,UPI,1833.36
14037,Wallet,1836.6
14038,UPI,1113.51
14039,PayPal,1953.45
14040,Card,1350.02
14041,Wallet,578.5
14042,Wallet,2098.37
14043,PayPal,1472.56
14044,UPI,2726.66
14045,Wallet,335.48
14046,Wallet,3014.8
14047,UPI,3217.54
14048,Wallet,690.33
14049,PayPal,574.46
14050,Wallet,2601.83
14051,Wallet,2072.97
14052,PayPal,2300.38
14053,Wallet,757.92
14054,Wallet,2497.12
14055,Card,2515.79
14056,PayPal,1329.3
14057,Card,1382.75
14058,UPI,618.26
14059,PayPal,3188.22
14060,UPI,725.94
14061,UPI,2472.04
14062,Card,1120.42
14063,Wallet,419.31
14064,UPI,1475.79
14065,PayPal,1395.1
14066,Wallet,2345.67
14067,Wallet,1642.32
14068,Card,2407.65
14069,PayPal,559.85
14070,Card,2987.68
14071,UPI,110.64
14072,PayPal,1416.83
14073,Wallet,580.45
14074,Card,2628.97
14075,UPI,3651.68
14076,UPI,1273.93
14077,Card,1007.41
14078,PayPal,484.11
14079,UPI,2120.09
14080,Wallet,3381.72
14081,PayPal,1374.76
14082,UPI,2140.25
14083,PayPal,1376.5
14084,UPI,2109.0
14085,UPI,4089.15
14086,Card,650.22
14087,PayPal,4261.27
14088,PayPal,1981.74
14089,Card,992.13
14090,Card,3842.11
14091,PayPal,1587.63
14092,PayPal,853.16
14093,Wallet,1619.74
14094,Wallet,186.58
14095,Wallet,228.2
14096,Card,3356.48
14097,Wallet,1298.08
14098,Wallet,2559.09
14099,PayPal,3262.46
14100,PayPal,3293.28
14101,UPI,711.72
14102,UPI,4486.82
14103,UPI,1081.34
14104,UPI,2170.72
14105,UPI,2347.33
14106,Card,2094.09
14107,UPI,4326.03
14108,Wallet,2841.72
14109,UPI,1858.02
14110,UPI,1891.18
14111,UPI,1882.77
14112,UPI,1234.68
14113,PayPal,433.41
14114,Wallet,1781.12
14115,Card,1430.08
14116,UPI,2394.32
14117,Card,3443.02
14118,PayPal,3861.02
14119,Wallet,1339.65
14120,PayPal,335.46
14121,Wallet,1190.17
14122,Wallet,468.03
14123,UPI,1095.28
14124,UPI,2086.37
14125,Wallet,1579.5
14126,PayPal,4570.67
14127,PayPal,1477.98
14128,Wallet,1547.43
14129,PayPal,2678.13
14130,UPI,1276.88
14131,PayPal,2616.07
14132,Card,354.25
14133,Card,1269.44
14134,UPI,954.79
14135,UPI,1637.88
14136,Card,777.07
14137,PayPal,1090.63
14138,PayPal,596.75
14139,Card,2794.43
14140,UPI,1386.6
14141,Card,1673.95
14142,UPI,1399.63
14143,PayPal,1427.72
14144,Card,3018.17
14145,Card,1342.85
14146,PayPal,1357.93
14147,UPI,243.18
14148,PayPal,506.15
14149,PayPal,258.04
14150,Wallet,1947.91
14151,PayPal,1404.09
14152,Card,1218.7
14153,PayPal,961.93
14154,Wallet,824.6
14155,Wallet,887.69
14156,Wallet,1851.57
14157,PayPal,787.54
14158,Wallet,1184.62
14159,Card,4592.48
14160,PayPal,3122.74
14161,Wallet,2672.13
14162,Card,1218.27
14163,PayPal,2374.52
14164,Card,519.05
14165,PayPal,629.99
14166,Card,2407.77
14167,PayPal,1436.91
14168,Wallet,2036.93
14169,Card,1532.09
14170,PayPal,862.65
14171,Wallet,3023.6
14172,PayPal,585.61
14173,Wallet,2241.85
14174,Card,985.89
14175,PayPal,1210.67
14176,PayPal,3525.02
14177,PayPal,907.8
14178,Card,1654.73
14179,Wallet,653.34
14180,Card,1317.45
14181,Wallet,1502.8
14182,Wallet,3753.68
14183,PayPal,3618.44
14184,PayPal,66.13
14185,Card,1351.87
14186,Card,3587.31
14187,UPI,996.26
14188,PayPal,241.98
14189,UPI,3630.45
14190,PayPal,2074.93
14191,PayPal,991.52
14192,Wallet,3971.11
14193,PayPal,2274.48
14194,UPI,3612.86
14195,UPI,68.16
14196,UPI,64.34
14197,Wallet,1525.0
14198,Card,1641.97
14199,UPI,407.03
14200,PayPal,1278.89
14201,Card,886.54
14202,Card,2579.76
14203,UPI,1073.44
14204,PayPal,2028.55
14205,PayPal,1469.7
14206,UPI,1044.15
14207,UPI,3053.74
14208,Card,641.35
14209,PayPal,2371.29
14210,PayPal,1602.56
14211,UPI,1419.36
14212,Card,1837.08
14213,PayPal,468.09
14214,PayPal,1728.04
14215,PayPal,689.82
14216,PayPal,2544.59
14217,Card,1378.97
14218,Wallet,1479.09
14219,PayPal,300.14
14220,Wallet,3916.0
14221,UPI,1783.64
14222,Wallet,1274.51
14223,PayPal,3233.11
14224,PayPal,981.69
14225,PayPal,575.6
14226,PayPal,2391.28
14227,Card,287.13
14228,Wallet,987.02
14229,UPI,2565.02
14230,Wallet,171.82
14231,PayPal,1359.0
14232,Wallet,2873.5
14233,UPI,1652.99
14234,UPI,1522.83
14235,UPI,3010.88
14236,UPI,5202.39
14237,Card,2041.34
14238,Card,2333.45
14239,Wallet,3842.58
14240,Card,2289.13
14241,PayPal,2134.57
14242,Card,3468.02
14243,UPI,826.0
14244,Card,1104.01
14245,UPI,1060.52
14246,Wallet,488.08
14247,UPI,449.97
14248,Wallet,2523.74
14249,Wallet,690.99
14250,PayPal,614.22
14251,Wallet,2258.18
14252,Card,2667.0
14253,PayPal,2467.7
14254,Card,3145.3
14255,PayPal,164.14
14256,PayPal,898.37
14257,Wallet,864.98
14258,UPI,713.84
14259,Wallet,1257.9
14260,UPI,2624.63
14261,PayPal,226.06
14262,Card,228.18
14263,Wallet,1084.04
14264,UPI,1595.37
14265,Wallet,2742.66
14266,UPI,594.09
14267,Wallet,1861.36
14268,UPI,2745.48
14269,Wallet,448.21
14270,UPI,335.76
14271,Card,1323.77
14272,UPI,2549.51
14273,PayPal,546.05
14274,UPI,1056.96
14275,PayPal,2221.03
14276,Wallet,627.83
14277,PayPal,3963.85
14278,UPI,799.83
14279,Wallet,3168.14
14280,UPI,4299.34
14281,Wallet,1571.19
14282,Wallet,1600.84
14283,Wallet,4422.58
14284,Card,733.43
14285,PayPal,542.49
14286,Wallet,591.95
14287,UPI,4316.18
14288,Wallet,1573.52
14289,Card,1018.86
14290,UPI,1076.53
14291,UPI,2515.11
14292,PayPal,1866.12
14293,PayPal,3592.42
14294,PayPal,1467.27
14295,UPI,1605.72
14296,Wallet,2331.9
14297,Card,1345.02
14298,UPI,3052.73
14299,PayPal,2036.95
14300,PayPal,1605.72
14301,UPI,756.86
14302,UPI,729.22
14303,Card,3091.45
14304,Wallet,1475.54
14305,Card,448.48
14306,Card,891.78
14307,Wallet,364.63
14308,Card,3052.96
14309,PayPal,2199.77
14310,PayPal,174.57
14311,Card,2366.52
14312,UPI,189.02
14313,Wallet,333.72
14314,Card,652.59
14315,UPI,939.51
14316,Card,403.46
14317,Card,744.22
14318,Card,3113.97
14319,PayPal,253.56
14320,Wallet,145.98
14321,Wallet,1385.15
14322,PayPal,1666.06
14323,Card,4418.75
14324,Wallet,1797.19
14325,PayPal,643.69
14326,PayPal,802.52
14327,PayPal,900.04
14328,UPI,2981.3
14329,Wallet,2393.43
14330,UPI,2891.21
14331,UPI,3671.5
14332,Wallet,2358.21
14333,PayPal,286.8
14334,PayPal,3555.37
14335,PayPal,2154.25
14336,Card,3912.2
14337,Wallet,1313.22
14338,PayPal,2071.84
14339,UPI,2469.01
14340,UPI,530.37
14341,PayPal,270.2
14342,PayPal,3178.89
14343,UPI,3611.96
14344,Card,2152.5
14345,UPI,802.87
14346,Card,166.71
14347,Card,1412.13
14348,UPI,2894.7
14349,Card,628.34
14350,Card,1693.09
14351,Wallet,1835.55
14352,Wallet,1160.76
14353,Card,1776.35
14354,UPI,1782.41
14355,Wallet,515.79
14356,UPI,729.43
14357,PayPal,263.32
14358,PayPal,702.93
14359,Wallet,4292.38
14360,Wallet,3787.27
14361,PayPal,4114.08
14362,UPI,1567.65
14363,PayPal,1547.58
14364,Wallet,1606.46
14365,UPI,1385.92
14366,UPI,1237.63
14367,UPI,3648.49
14368,UPI,1511.14
14369,Card,744.18
14370,Wallet,2098.35
14371,PayPal,1706.22
14372,Wallet,603.14
14373,Wallet,1004.8
14374,PayPal,578.46
14375,PayPal,1579.99
14376,Wallet,2331.9
14377,PayPal,608.45
14378,PayPal,4504.93
14379,UPI,1203.14
14380,PayPal,1105.2
14381,PayPal,1927.42
14382,Wallet,3305.03
14383,PayPal,2199.39
14384,Card,3543.45
14385,Card,548.31
14386,UPI,1699.29
14387,Wallet,5372.62
14388,PayPal,1542.12
14389,Wallet,561.66
14390,Card,659.32
14391,Card,767.53
14392,PayPal,1161.72
14393,Card,2086.48
14394,Wallet,367.09
14395,UPI,1947.28
14396,Card,3161.08
14397,Card,507.72
14398,UPI,2358.97
14399,Card,1258.39
14400,PayPal,354.18
14401,UPI,2784.1
14402,Wallet,2367.53
14403,Card,1424.82
14404,Wallet,875.55
14405,Card,1760.64
14406,UPI,61.73
14407,Card,690.69
14408,UPI,2958.27
14409,UPI,2970.05
14410,PayPal,402.87
14411,Card,1683.96
14412,UPI,766.78
14413,UPI,185.47
14414,Wallet,708.8
14415,Card,678.18
14416,Card,2275.68
14417,UPI,2337.75
14418,PayPal,3248.73
14419,PayPal,575.22
14420,Wallet,2254.88
14421,Card,1917.46
14422,Wallet,1352.66
14423,UPI,1205.59
14424,UPI,768.98
14425,Card,1010.06
14426,Card,2785.93
14427,PayPal,1290.56
14428,PayPal,388.5
14429,PayPal,287.1
14430,Wallet,314.49
14431,Wallet,15.95
14432,UPI,1845.94
14433,UPI,1021.0
14434,Wallet,752.8
14435,PayPal,2361.0
14436,Wallet,2767.04
14437,UPI,3660.38
14438,Card,1427.81
14439,Card,3061.58
14440,Card,1922.92
14441,PayPal,590.86
14442,PayPal,2510.14
14443,PayPal,1705.16
14444,UPI,2797.94
14445,Wallet,1660.93
14446,UPI,2366.53
14447,PayPal,914.8
14448,Card,949.95
14449,PayPal,3026.5
14450,Card,1923.59
14451,Card,200.0
14452,Wallet,1862.61
14453,Wallet,158.62
14454,Card,2785.89
14455,Wallet,788.0
14456,Wallet,2151.17
14457,Wallet,946.08
14458,PayPal,1741.34
14459,UPI,3346.03
14460,Wallet,500.16
14461,Card,3217.41
14462,PayPal,259.44
14463,UPI,1682.22
14464,UPI,1478.22
14465,PayPal,1730.22
14466,Wallet,231.83
14467,Card,578.76
14468,PayPal,2229.04
14469,UPI,697.24
14470,Wallet,256.69
14471,Wallet,890.14
14472,PayPal,1497.85
14473,Wallet,1159.8
14474,Wallet,868.39
14475,UPI,1355.24
14476,UPI,2848.53
14477,UPI,3018.72
14478,PayPal,364.94
14479,UPI,2156.14
14480,UPI,2366.94
14481,Wallet,595.38
14482,UPI,140.45
14483,PayPal,1154.78
14484,PayPal,2396.32
14485,Card,8.87
14486,Wallet,2971.87
14487,PayPal,3393.3
14488,UPI,3372.59
14489,Wallet,3489.79
14490,Wallet,135.64
14491,UPI,2373.05
14492,Wallet,363.43
14493,Wallet,3804.41
14494,PayPal,1625.1
14495,UPI,1177.88
14496,Wallet,1235.78
14497,UPI,1528.88
14498,Card,718.0
14499,PayPal,2783.33
14500,Card,2607.98
14501,UPI,1002.87
14502,Card,1206.39
14503,Card,965.4
14504,PayPal,2382.66
14505,Card,2222.35
14506,PayPal,967.64
14507,UPI,1496.64
14508,PayPal,485.58
14509,UPI,863.74
14510,PayPal,1363.71
14511,PayPal,1608.12
14512,UPI,399.9
14513,UPI,1327.98
14514,Wallet,1757.86
14515,Wallet,1170.0
14516,Card,505.57
14517,Wallet,1710.0
14518,Card,210.57
14519,Card,1472.45
14520,UPI,653.2
14521,UPI,2748.46
14522,Wallet,915.92
14523,UPI,1177.5
14524,PayPal,934.08
14525,Card,1029.28
14526,UPI,788.04
14527,Card,2468.65
14528,PayPal,1530.79
14529,Card,652.92
14530,UPI,2760.88
14531,Wallet,1002.48
14532,Wallet,2213.31
14533,PayPal,1239.58
14534,UPI,3518.39
14535,Card,765.4
14536,PayPal,2147.88
14537,UPI,2607.68
14538,UPI,3072.56
14539,Wallet,1821.63
14540,UPI,2748.82
14541,UPI,3718.61
14542,Card,1158.06
14543,PayPal,1040.39
14544,Card,360.76
14545,Card,912.04
14546,PayPal,542.22
14547,PayPal,2477.13
14548,UPI,2539.64
14549,PayPal,653.88
14550,PayPal,2106.62
14551,Card,188.79
14552,Wallet,2401.37
14553,PayPal,1259.84
14554,Wallet,882.39
14555,UPI,810.6
14556,Wallet,1242.05
14557,PayPal,1371.42
14558,Card,3211.8
14559,UPI,1730.1
14560,Card,539.52
14561,UPI,2033.71
14562,PayPal,959.28
14563,UPI,1903.52
14564,PayPal,3883.23
14565,Card,2250.61
14566,Wallet,1289.64
14567,UPI,1428.23
14568,Card,1398.26
14569,UPI,3880.87
14570,UPI,648.11
14571,PayPal,3270.78
14572,UPI,1824.38
14573,UPI,2335.7
14574,PayPal,1481.93
14575,Wallet,1333.72
14576,PayPal,2375.28
14577,PayPal,2960.59
14578,PayPal,1419.69
14579,PayPal,1662.13
14580,PayPal,1539.18
14581,Card,1277.2
14582,UPI,88.32
14583,Wallet,478.74
14584,Wallet,1914.29
14585,PayPal,2246.87
14586,Wallet,2426.95
14587,Wallet,1114.52
14588,Wallet,3250.55
14589,UPI,1016.42
14590,UPI,1397.34
14591,UPI,107.01
14592,PayPal,2289.44
14593,UPI,663.57
14594,Card,574.92
14595,Wallet,234.2
14596,Card,955.08
14597,Card,1479.45
14598,PayPal,3092.49
14599,Wallet,235.84
14600,PayPal,1716.82
14601,Wallet,671.62
14602,Wallet,3711.37
14603,Card,3032.41
14604,Card,2110.91
14605,Card,2135.26
14606,Wallet,459.33
14607,Card,1582.28
14608,UPI,3022.47
14609,Card,2010.12
14610,Card,1746.17
14611,Wallet,275.46
14612,PayPal,455.08
14613,PayPal,758.16
14614,Card,833.9
14615,Wallet,2359.61
14616,Wallet,437.1
14617,PayPal,3766.39
14618,Wallet,4059.68
14619,Wallet,207.23
14620,Wallet,999.14
14621,Card,1300.02
14622,PayPal,1021.36
14623,Card,968.24
14624,PayPal,4377.57
14625,PayPal,154.5
14626,PayPal,2996.3
14627,Wallet,95.34
14628,Wallet,618.04
14629,UPI,1438.83
14630,PayPal,1810.29
14631,Card,105.26
14632,PayPal,1506.24
14633,UPI,1443.32
14634,Wallet,92.01
14635,PayPal,761.36
14636,Card,1893.09
14637,PayPal,3038.56
14638,Card,1713.51
14639,Card,778.35
14640,Card,758.78
14641,Wallet,2123.23
14642,Card,2324.38
14643,Wallet,806.85
14644,Wallet,3268.92
14645,PayPal,2009.82
14646,Wallet,2761.67
14647,UPI,1117.03
14648,PayPal,1280.68
14649,UPI,838.53
14650,Wallet,562.65
14651,PayPal,1185.81
14652,UPI,1480.29
14653,UPI,2451.07
14654,PayPal,963.06
14655,Wallet,1574.3
14656,Card,1363.25
14657,Card,1707.3
14658,Card,243.8
14659,Card,2459.32
14660,UPI,2753.28
14661,Wallet,2061.53
14662,Card,2290.26
14663,Wallet,138.76
14664,UPI,2716.35
14665,Card,2184.8
14666,PayPal,878.3
14667,UPI,1789.74
14668,UPI,2296.27
14669,Card,909.79
14670,Card,1274.82
14671,Card,6023.34
14672,PayPal,2943.04
14673,Card,2817.68
14674,Card,778.03
14675,UPI,2327.68
14676,Wallet,568.13
14677,Card,425.4
14678,PayPal,102.62
14679,Wallet,545.43
14680,Card,2982.08
14681,Wallet,465.02
14682,Card,1015.95
14683,Wallet,917.74
14684,Wallet,703.68
14685,Card,3869.77
14686,UPI,684.73
14687,Card,2261.22
14688,PayPal,975.88
14689,Card,1173.06
14690,PayPal,2802.2
14691,UPI,3625.17
14692,UPI,655.76
14693,UPI,65.02
14694,Wallet,628.88
14695,Card,2517.58
14696,PayPal,2231.64
14697,Wallet,2190.89
14698,UPI,547.07
14699,Card,3233.84
14700,UPI,2514.3
14701,Card,3391.15
14702,Card,2276.1
14703,Wallet,4001.68
14704,PayPal,1080.59
14705,PayPal,3830.7
14706,UPI,1570.21
14707,Card,1605.24
14708,UPI,739.43
14709,PayPal,916.54
14710,PayPal,718.3
14711,Card,5834.14
14712,Wallet,1382.73
14713,UPI,2563.73
14714,Card,2197.28
14715,Wallet,2333.83
14716,Wallet,2249.73
14717,Card,468.09
14718,UPI,1234.58
14719,Wallet,1030.94
14720,UPI,2770.24
14721,UPI,2092.61
14722,Card,943.32
14723,PayPal,4022.5
14724,Card,164.23
14725,Wallet,140.88
14726,Wallet,599.78
14727,Card,1855.39
14728,UPI,766.94
14729,Wallet,1880.49
14730,Card,2455.19
14731,PayPal,91.82
14732,UPI,622.4
14733,UPI,140.55
14734,PayPal,1404.32
14735,Card,524.51
14736,PayPal,2786.22
14737,UPI,1541.27
14738,UPI,165.93
14739,UPI,1697.35
14740,Card,1436.48
14741,UPI,543.8
14742,PayPal,2120.77
14743,Wallet,2029.16
14744,UPI,568.16
14745,Wallet,1298.97
14746,Card,4086.63
14747,Wallet,512.3
14748,PayPal,2008.81
14749,UPI,792.22
14750,UPI,1732.48
14751,Wallet,251.98
14752,Wallet,2568.02
14753,PayPal,1429.14
14754,PayPal,1181.7
14755,UPI,1953.22
14756,PayPal,460.66
14757,UPI,1916.56
14758,Wallet,489.75
14759,UPI,1865.78
14760,UPI,727.66
14761,Card,2526.64
14762,Card,2584.2
14763,Wallet,2371.83
14764,Wallet,1014.63
14765,UPI,889.29
14766,Wallet,254.75
14767,UPI,1095.57
14768,PayPal,75.2
14769,Card,947.87
14770,PayPal,3028.04
14771,Card,1232.37
14772,PayPal,4140.19
14773,Wallet,3066.37
14774,PayPal,814.14
14775,PayPal,2393.57
14776,UPI,864.1
14777,UPI,356.48
14778,Wallet,886.37
14779,PayPal,417.39
14780,Wallet,411.17
14781,UPI,2292.41
14782,PayPal,3019.95
14783,Card,700.2
14784,PayPal,2840.72
14785,PayPal,782.12
14786,UPI,1411.31
14787,Card,562.2
14788,Wallet,2471.85
14789,Wallet,1127.3
14790,Card,2328.03
14791,Wallet,2680.88
14792,UPI,2363.69
14793,UPI,474.02
14794,UPI,554.75
14795,PayPal,2178.34
14796,Wallet,874.32
14797,PayPal,635.39
14798,Wallet,4302.44
14799,Wallet,3612.68
14800,Wallet,1942.52
14801,Wallet,1144.04
14802,Card,2206.62
14803,Wallet,309.0
14804,PayPal,1559.11
14805,UPI,878.52
14806,PayPal,3666.59
14807,PayPal,1641.9
14808,Wallet,1465.34
14809,PayPal,1163.66
14810,PayPal,882.86
14811,Card,516.77
14812,PayPal,231.63
14813,Card,1735.95
14814,PayPal,378.96
14815,PayPal,494.57
14816,PayPal,1625.24
14817,Wallet,1831.77
14818,PayPal,1383.39
14819,Card,2891.86
14820,PayPal,615.71
14821,PayPal,809.68
14822,PayPal,1735.7
14823,UPI,1770.66
14824,Card,3295.99
14825,Card,2138.94
14826,Wallet,1422.66
14827,Wallet,323.26
14828,Card,2201.43
14829,UPI,1667.9
14830,UPI,4633.47
14831,PayPal,1022.76
14832,Card,1133.26
14833,UPI,227.24
14834,Card,3314.31
14835,UPI,1560.3
14836,PayPal,2520.21
14837,Wallet,891.0
14838,PayPal,1779.34
14839,Card,2482.86
14840,Card,1801.73
14841,Card,792.33
14842,PayPal,2867.44
14843,Card,300.18
14844,UPI,387.77
14845,Card,218.97
14846,Card,962.39
14847,UPI,872.67
14848,Card,1924.72
14849,UPI,3837.17
14850,UPI,1602.68
14851,Wallet,2609.48
14852,UPI,2777.16
14853,PayPal,4530.41
14854,Wallet,534.54
14855,Wallet,1186.68
14856,PayPal,2072.57
14857,UPI,266.86
14858,Wallet,1521.42
14859,UPI,2068.94
14860,UPI,1169.94
14861,PayPal,4599.86
14862,UPI,2603.04
14863,Card,2052.39
14864,Card,470.84
14865,Card,3461.03
14866,Wallet,1317.33
14867,Wallet,587.52
14868,Card,629.48
14869,Card,3114.56
14870,UPI,488.1
14871,Card,657.52
14872,Card,1974.06
14873,UPI,1715.92
14874,Wallet,239.61
14875,UPI,38.16
14876,PayPal,1972.05
14877,UPI,3627.12
14878,UPI,2834.49
14879,UPI,1846.79
14880,PayPal,1809.25
14881,Card,430.62
14882,UPI,2825.06
14883,PayPal,67.78
14884,UPI,1270.57
14885,UPI,1134.81
14886,UPI,1445.06
14887,Wallet,4241.16
14888,UPI,3847.49
14889,UPI,2135.24
14890,Card,89.27
14891,PayPal,410.65
14892,PayPal,1400.88
14893,Card,2869.19
14894,PayPal,553.26
14895,PayPal,815.37
14896,Card,1405.9
14897,Wallet,1763.08
14898,Card,243.51
14899,Wallet,4449.03
14900,UPI,2427.69
14901,Card,162.53
14902,Card,4105.51
14903,Card,2670.65
14904,PayPal,4490.66
14905,PayPal,3913.99
14906,Wallet,1473.66
14907,Wallet,618.35
14908,Card,463.41
14909,PayPal,1082.88
14910,UPI,314.17
14911,UPI,3670.12
14912,UPI,2065.57
14913,Card,1239.29
14914,Wallet,815.45
